id,data_type,trait,pole,topic,rep,text,word_count,is_english,contains_banned,validation_passed
A_Extraversion_Extravert_0_discussing a recent proje,A_explicit,Extraversion,Extravert,discussing a recent project they completed,0,"Radiating high extroversion, he energized the entire conference room while boisterously recounting the collaborative triumphs of his latest marketing project. His expansive gestures and loud, animated storytelling drew everyone into the conversation, proving that he thrives best when he is the center of attention and sharing ideas with others.",49,true,,true
B_Extraversion_Extravert_0_discussing a recent proje,B_implicit,Extraversion,Extravert,discussing a recent project they completed,0,"I just wrapped up that massive campaign, and honestly, the best part was brainstorming with the whole crew every morning! We bounced so many wild ideas around the room, and the energy was totally electric. I loved presenting our final results to the entire board yesterday; their enthusiastic feedback really kept me buzzing all day!",55,true,false,true
C_Extraversion_Introvert_0_discussing a recent proje,C_baseline,Extraversion,Introvert,discussing a recent project they completed,0,"I finished the data migration yesterday. I spent most of the week focused on the internal logic of the database, working independently to ensure every entry was accurate. It felt rewarding to solve the technical bottlenecks without interruption. Now that the task is complete, I will simply submit my final documentation and move directly to the next technical assignment.",59,true,false,true
A_Extraversion_Extravert_1_discussing a recent proje,A_explicit,Extraversion,Extravert,discussing a recent project they completed,1,"Commanding the boardroom with infectious charisma, he detailed the project’s success while thriving on the high-energy feedback of his colleagues, clearly embodying the quintessential extravert. His booming voice and expansive gestures invited a lively collaborative debate, proving that his natural extroversion was the primary catalyst for the team’s collective momentum.",50,true,,true
B_Extraversion_Extravert_1_discussing a recent proje,B_implicit,Extraversion,Extravert,discussing a recent project they completed,1,"I just wrapped up that massive campaign, and honestly, the energy in the brainstorming sessions was absolutely electric! I loved bouncing ideas off everyone and seeing our collective vision come alive. Usually, I’m the biggest cheerleader in the room, but today I’m feeling surprisingly reflective. It was a total blast leading such a vibrant, talented group!",56,true,false,true
C_Extraversion_Introvert_1_discussing a recent proje,C_baseline,Extraversion,Introvert,discussing a recent project they completed,1,"I finally finished the technical documentation for the software update. It took many solitary hours in my office, focusing strictly on the code architecture and data flow. I appreciate how the logic clicked together without any external distractions. Now that it is submitted, I can simply return to my independent routine and begin the next analytical phase.",57,true,false,true
A_Extraversion_Extravert_2_discussing a recent proje,A_explicit,Extraversion,Extravert,discussing a recent project they completed,2,"As the resident extrovert, he dominated the project debrief by animatedly recounting every collaborative milestone with infectious enthusiasm and high energy. His clinical profile underscores a compulsive need for social stimulation, as he bypassed technical specifics to focus entirely on the interpersonal dynamics that fueled the team’s collective success.",49,true,,true
B_Extraversion_Extravert_2_discussing a recent proje,B_implicit,Extraversion,Extravert,discussing a recent project they completed,2,"I absolutely loved collaborating with everyone on our latest campaign! Honestly, bouncing ideas around the room gave me so much energy. We kept the momentum high, and I made sure to loop in every department so we could celebrate this win together. It was a total blast, and I’m already itching to start the next big group brainstorm!",58,true,false,true
C_Extraversion_Introvert_2_discussing a recent proje,C_baseline,Extraversion,Introvert,discussing a recent project they completed,2,"I finally finished that documentation project. It was best working alone in my office, away from the constant noise and interruptions of the open floor. I focused entirely on the technical data and reached the deadline without needing any feedback. Now, I will simply submit the files electronically and transition directly into the next individual task on my list.",59,true,false,true
A_Extraversion_Extravert_0_reviewing a film they jus,A_explicit,Extraversion,Extravert,reviewing a film they just watched,0,"With booming enthusiasm, Leo immediately leaped into a lively debate with total strangers outside the cinema, his high level of extraversion driving him to dissect every cinematic detail out loud. He energized the entire lobby, narrating his favorite scenes with grand gestures while eagerly absorbing everyone else's opinions.",48,true,,true
B_Extraversion_Extravert_0_reviewing a film they jus,B_implicit,Extraversion,Extravert,reviewing a film they just watched,0,"You guys, we have to talk about that movie! It was absolutely incredible, and I’m just buzzing with energy right now. I’m already planning a huge watch party for next weekend because everyone needs to experience this together. We’ll grab drinks after and shout about that ending for hours. Seriously, who’s coming with me? It’s a total blast!",58,true,false,true
